"pub_date","date_type","href","title","lan"
"01.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5ODc=.html","Methodenbericht Ex-post-Analysen Energieverbrauch: Dokumentation des Modells für den Sektor Industrie","DE"
"01.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5ODg=.html","Methodenbericht Ex-post-Analysen Energieverbrauch: Dokumentation des Modells für den Sektor Verkehr","DE"
"01.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NTE=.html","Programm Kleinwasserkraftwerke - Newsletter Nr. 54","DE"
"29.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NTM=.html","Richtlinie für Effizienzsteigerungen durch Elektrizitätslieferanten","DE"
"29.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NTA=.html","Energiepotenzial aus vergärbarer Biomasse in der Schweiz","DE"
"29.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NzE=.html","Elektromobilität und Photovoltaik","DE"
"29.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NzI=.html","Elektromobilität und Photovoltaik","DE"
"27.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMDk=.html","Informationsveranstaltung Nördlich Lägern vom 27. November 2024","DE"
"25.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NDg=.html","Brancheninformation 11/2024","DE"
"21.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NDE=.html","Upgrade für Biogas-Anlagen","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MjU=.html","Verordnung des UVEK über den Herkunftsnachweis für Brenn- und Treibstoffe (VHBT)","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MTY=.html","Energieeffizienzverordnung. Erläuternder Bericht","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MTk=.html","Energieverordnung (EnV)","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MTU=.html","Verordnung über die Anforderungen an die Energieeffizienz serienmässig hergestellter Anlagen, Fahrzeuge und Geräte (Energieeffizienzverordnung, EnEV)","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5Mzc=.html","Projektierungsbeiträge für Klein- und Grosswasserkraftanlagen","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MTc=.html","Verordnung über die Reduktion der CO2-Emissionen (CO2-Verordnung)","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MTM=.html","Bundesgesetz über eine sichere Stromversorgung mit erneuerbaren Energien","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5Mjc=.html","Verordnung über die Organisation zur Sicherstellung der wirtschaftlichen Landesversorgung im Bereich der Elektrizitätswirtschaft (VOEW)","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MjI=.html","Bundesgesetz über eine sichere Stromversorgung mit erneuerbaren Energien: Änderung der Energieförderungsverordnung. Erläuternder Bericht","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZnIvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NzY=.html","Etude du potentiel photovoltaïque sur les aménagements hydroélectriques","FR"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvODY0Mg==.html","Studien zu Wirtschaft und Gesellschaft sowie Monitoring im Sachplan geologische Tiefenlager","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MjM=.html","Verordnung über die Errichtung einer Stromreserve für den Winter (Winterreserveverordnung, WResV)","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MjQ=.html","Bundesgesetz über eine sichere Stromversorgung mit erneuerbaren Energien: Änderung der Winterreserveverordnung. Erläuternder Bericht","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MjY=.html","Verordnung des UVEK über den Herkunftsnachweis für Brenn- und Treibstoffe. Erläuternder Bericht","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MjA=.html","Bundesgesetz über eine sichere Stromversorgung mit erneuerbaren Energien: Änderung der Energieverordnung. Erläuternder Bericht","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5Mjg=.html","Änderung der Verordnung über die Organisation zur Sicherstellung der wirtschaftlichen Landesversorgung im Bereich der Elektrizitätswirtschaft (VOEW). Erläuterungen","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5Mjk=.html","Stromversorgungsverordnung (StromVV)","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MzA=.html","Bundesgesetz über eine sichere Stromversorgung mit erneuerbaren Energien: Änderung der Stromversorgungsverordnung mit Inkrafttreten am 1. Januar 2025. Erläuternder Bericht","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MjE=.html","Verordnung über die Förderung der Produktion von Elektrizität aus erneuerbaren Energien (Energieförderungsverordnung, EnFV)","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NDA=.html","Focus Tiefenlager Nr. 22 / 2024","DE"
"20.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MTg=.html","CO2-Verordnung. Erläuternder Bericht","DE"
"19.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZW4vcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMzI=.html","KTT for SWEET - Achieving Impact","EN"
"15.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NzM=.html","Energieforschungskonferenz 2024","DE"
"14.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MzI=.html","Wo Energieholz gut eingesetzt ist","DE"
"14.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MzM=.html","Gebäude frei von Treibhausgasen","DE"
"14.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NDU=.html","Verkaufszahlenbasierte Energieeffizienzanalyse von Elektrogeräten 2024","DE"
"12.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTEzODY=.html","Ladeinfrastruktur in Mietobjekten","DE"
"12.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE0OTI=.html","Ladeinfrastruktur im Stockwerkeigentum","DE"
"08.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MTQ=.html","Beleuchtungssensoren-Markt Schweiz 2023","DE"
"07.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MDc=.html","Fünfzehnte Wettbewerbliche Ausschreibungen 2024 – Geförderte Programme 2024","DE"
"05.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MDQ=.html","Kontrollen Energieetiketten und Mindestanforderungen bei Elektrogeräten in der Schweiz 2023","DE"
"01.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MTA=.html","Stromverschwendung durch Betrieb ohne Nutzen","DE"
"01.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MTI=.html","Die ersten Schritte auf dem Weg zur Ladeinfrastruktur","DE"
"01.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4OTc=.html","Energieverbrauch in der Schweiz 2023 nach NOGA Stufe 2 (Abteilungen)","DE"
"01.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNTA5Mw==.html","Unterschriften auf dem Sicherheitsnachweis - Verordnung über elektrische Niederspannungsinstallationen (NIV)","DE"
"01.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MDM=.html","Bildungsbilanzierung Solar 2023","DE"
"01.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MzE=.html","Projektierungsbeiträge für Windenergieanlagen","DE"
"01.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MzQ=.html","Der Energieverbrauch der Privaten Haushalte 2000 bis 2023: Ex-post-Analyse nach Verwendungszwecken und Ursachen der Veränderungen","DE"
"01.11.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5ODA=.html","Anergienetz Cornaredo: die perfekte Synergie","DE"
"31.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTEzOTM=.html","Wegleitung zur Auflistung der Investitionskosten für PV-Grossanlagen","DE"
"30.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MTE=.html","Liste der bewilligten Projekte 2024","DE"
"30.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4OTY=.html","Bedingungen für die Einreichung von Projekten 2025. 16. Wettbewerbliche Ausschreibungen für Effizienzmassnahmen im Elektrizitätsbereich","DE"
"30.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4OTU=.html","Bedingungen für die Einreichung von Programmen 2025. 16. Wettbewerbliche Ausschreibungen für Effizienzmassnahmen im Elektrizitätsbereich","DE"
"29.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4Nzg=.html","Metall-Körner speichern Energie","DE"
"29.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4OTQ=.html","Brandschutz","DE"
"17.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvODM3MQ==.html","Gestaltung des Etiketts","DE"
"17.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NzE=.html","Energiejournal 2024 für Hausbesitzerinnen und Hausbesitzer","DE"
"17.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNjMwOA==.html","Energieetikette für Waschmaschinen","DE"
"15.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4Njk=.html","EVU-Apéro «Netzoptimierung und Netzflexibilität»","DE"
"15.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMzQ=.html","Bedarfsabklärungen zum Aufbau eines Kursangebotes und Lehrmittels für Heizung und Kälte im Leistungsbereich ab 100kW","DE"
"14.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NzQ=.html","Elektrizitätsverbrauch der Ohm’schen Widerstandsheizungen in den privaten Haushalten - Daten bis 2023","DE"
"11.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTExMjM=.html","Leitfaden zur Energiekennzeichnung in Werbung, in technischem Werbematerial und beim Fernabsatz","DE"
"11.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTExMjQ=.html","Leitfaden zur Energiekennzeichnung beim Online-Verkauf","DE"
"07.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MDU=.html","Stromverbrauch für Beleuchtung in der Schweiz 2012 bis 2023","DE"
"01.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4Nzc=.html","Brancheninformation 10/2024","DE"
"01.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNjcz.html","Veröffentlichte Evaluationen des Bundesamts für Energie (BFE)","DE"
"01.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NTA=.html","Externe Evaluation von Pinch: Energieanalysen für Industriebetriebe","DE"
"01.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5MDA=.html","Ex-Post-Analyse des schweizerischen Energieverbrauchs 2000 bis 2023 nach Bestimmungsfaktoren","DE"
"01.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4OTg=.html","Analyse des schweizerischen Energieverbrauchs 2000 - 2023 nach Verwendungszwecken","DE"
"01.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTAzMDY=.html","Auskunftstelle Kleinwasserkraft","DE"
"01.10.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5OTY=.html","Stand der Technik zu blendarmen Oberflächen bei PV-Modulen","DE"
"30.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4Njc=.html","Energetische Erneuerungsraten im Gebäudebereich in der Periode von 2010 bis 2020","DE"
"26.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NjE=.html","Zementproduktion ohne CO2-Emissionen","DE"
"26.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NjM=.html","Erdwärme aus grosser Tiefe sicher nutzen","DE"
"26.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NjI=.html","Strombezüge staffeln, Lastspitzen entschärfen","DE"
"24.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NDQ=.html","Gasrückzug beim Aufbau thermischer Netze","DE"
"20.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIxMTc=.html","Wettbewerbs- und Marktsituation des Schweizer Strommarktes","DE"
"18.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NTM=.html","Verordnung über die Anforderungen an die Energieeffizienz serienmässig hergestellter Anlagen, Fahrzeuge und Geräte (Energieeffizienzverordnung, EnEV)","DE"
"18.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NTU=.html","Verordnung über Rohrleitungsanlagen zur Beförderung flüssiger oder gasförmiger Brenn- oder Treibstoffe (Rohrleitungsverordnung, RLV)","DE"
"18.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NTc=.html","Erläuternder Bericht zur Revision vom Mai 2025 der Rohrleitungsverordnung und der Rohrleitungssicherheitsverordnung","DE"
"18.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NTY=.html","Verordnung über Sicherheitsvorschriften für Rohrleitungsanlagen (Rohrleitungssicherheitsverordnung, RLSV)","DE"
"18.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NTk=.html","Erläuternder Bericht zum Vorentwurf zur Revision vom Mai 2025 der Kernenergieverordnung","DE"
"18.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NTg=.html","Kernenergieverordnung (KEV)","DE"
"18.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NTQ=.html","Erläuternder Bericht zum Vorentwurf zur Revision vom Mai 2025 der Energieeffizienzverordnung","DE"
"17.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NjA=.html","Energiespar-Aktion von Primeo Energie: Begleitstudie und Erkenntnisse","DE"
"12.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NDk=.html","Langzeitbetrieb von Energieerzeugungsanlagen","DE"
"10.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NDg=.html","Addendum zum Swiss Economics WACC-Gutachten 2024 «Anpassungsbedarf WACC Netz und Förderinstrumente Erneuerbare»","DE"
"05.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NDY=.html","Programm Kleinwasserkraftwerke - Newsletter Nr. 53","DE"
"05.09.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMjk=.html","Ökologisch nachhaltige Raum- und Verkehrsplanung","DE"
